strategy,total_return,ann_return,ann_vol,sharpe,max_drawdown,hit_ratio,ann_turnover,fee_bps,sample
fragility_stress,-0.6899058076712761,-0.0875350214732824,0.03868055309366897,-2.263024038495708,-0.691109066020974,0.20683760683760682,22.083160036983664,20,full
fragility_reversal,-0.5851166628742107,-0.06651393498399716,0.07886093128210508,-0.8434332933003332,-0.587926683084459,0.49006211180124226,23.543261625549746,20,full
sticky_raw,-0.7297431191385939,-0.09729850585958655,0.03799778244771238,-2.5606364264408357,-0.7309721588999872,0.4357142857142857,24.343654308431443,20,full
sticky_specificity,-0.7211112978448668,-0.09507535503604658,0.03682797476180625,-2.5816069347002983,-0.723610772197377,0.4263975155279503,23.576053497520963,20,full
double_down_all,-0.15130512521423456,-0.012753124826323847,0.07770674983107966,-0.16411862359507792,-0.3273201726081083,0.48819875776397514,10.448777558213976,20,full
abnormal_level,0.19029634181312383,0.01372228916594942,0.07508870054299496,0.18274772458064031,-0.1785060692513848,0.5170807453416149,9.174059527707898,20,full
new_holder_breadth,-0.3669283504624732,-0.035135444725265974,0.07973683904355397,-0.44064255802859503,-0.4293980013439417,0.48354037267080746,24.26469197233256,20,full
consensus,0.7668504385330432,0.045538583425472234,0.08029367380778095,0.5671503278638033,-0.13496610070770565,0.5276397515527951,5.315593321473509,20,full
fragility_unconditional,-0.2234709900739933,-0.019593202386252062,0.08533987584267835,-0.22959023777315515,-0.2884948279270626,0.5152173913043478,10.056972228084573,20,full
sticky_quality,-0.5544342097434922,-0.09403002089319501,0.03454854485070508,-2.721678186433835,-0.5592812383352508,0.4219204655674103,36.6893639204615,20,pre_2022
double_down_specific,-0.5334038202391838,-0.08891177287490037,0.06988445244414025,-1.2722682909473886,-0.5366098293095836,0.44180407371484,17.367746336469466,20,pre_2022
abnormal_adoption,-0.8298889985982222,-0.19456172051431264,0.11656228786205024,-1.6691652513253137,-0.8323464713347,0.4517258629314657,53.86624247820974,20,pre_2022
ccp,0.9431322750843325,0.08452907694938316,0.08824082964166666,0.9579361084051863,-0.11186127063526696,0.5489815712900097,6.845615404273572,20,pre_2022
fragility_stress,-0.43108739744318203,-0.06657748078854153,0.040184107849904796,-1.656811220923977,-0.4341654452621254,0.22941176470588234,34.47884560306562,20,pre_2022
fragility_reversal,-0.4053653420363338,-0.06152184872191502,0.07573458709453272,-0.8123349064427167,-0.4105685816753052,0.489815712900097,36.75852917881519,20,pre_2022
sticky_raw,-0.5551501160820757,-0.09420795777181745,0.037454028538101244,-2.5152957224876773,-0.5676294986982937,0.43501454898157127,38.00819705645064,20,pre_2022
sticky_specificity,-0.5626247823635917,-0.09608093802327489,0.035022063268257436,-2.7434402504308966,-0.5696510636288069,0.4209505334626576,36.809727734132345,20,pre_2022
double_down_all,-0.20935465525302355,-0.028286487795098014,0.07247824302782079,-0.39027557254996154,-0.2809151299809709,0.48205625606207564,16.313869372276887,20,pre_2022
abnormal_level,0.23205807756720764,0.025819141386846933,0.07788901159997377,0.33148631439117693,-0.1599398347603136,0.5193986420950534,14.323628569436325,20,pre_2022
new_holder_breadth,-0.014375957306071108,-0.0017672362653932128,0.0857356421642353,-0.020612620618247573,-0.29412589448622417,0.49951503394762364,37.88491170280328,20,pre_2022
consensus,0.7756075252661174,0.07265060778497956,0.08326871282345184,0.872483857640684,-0.13496610070770565,0.5426770126091174,8.299334022523592,20,pre_2022
fragility_unconditional,-0.1907071148006122,-0.025515554696381226,0.08023953735789341,-0.3179922957752595,-0.25194458388796637,0.5106692531522793,15.702136474387016,20,pre_2022
