date,strategy,return,fee_bps
2024-08-23,sticky_raw,-0.0022122884047212,0
2024-08-23,sticky_specificity,-0.0022004872167834,0
2024-08-23,double_down_all,0.00208274314994192,0
2024-08-23,abnormal_level,0.007198963429659131,0
2024-08-23,new_holder_breadth,0.0014182899351395063,0
2024-08-23,consensus,0.0007722342899810003,0
2024-08-23,fragility_unconditional,0.004734396799619345,0
2024-08-26,sticky_quality,-0.0015687710091373517,0
2024-08-26,double_down_specific,0.0012968820550435644,0
2024-08-26,abnormal_adoption,0.0,0
2024-08-26,ccp,0.0013146891973195686,0
2024-08-26,fragility_stress,0.0,0
2024-08-26,fragility_reversal,-0.004873855805227873,0
2024-08-26,sticky_raw,-0.002955087600104198,0
2024-08-26,sticky_specificity,-0.0015247462736777762,0
2024-08-26,double_down_all,0.0007335754642152562,0
2024-08-26,abnormal_level,-0.0006059721607286738,0
2024-08-26,new_holder_breadth,-0.001268323468754511,0
2024-08-26,consensus,-0.00016576354242368272,0
2024-08-26,fragility_unconditional,-0.005505310703521613,0
2024-08-27,sticky_quality,0.001322414334490596,0
2024-08-27,double_down_specific,-0.0039733929636512795,0
2024-08-27,abnormal_adoption,0.0,0
2024-08-27,ccp,0.0019671397037960944,0
2024-08-27,fragility_stress,0.0,0
2024-08-27,fragility_reversal,-0.001093093370851277,0
2024-08-27,sticky_raw,0.001545619170744135,0
2024-08-27,sticky_specificity,0.0006941194374889098,0
2024-08-27,double_down_all,-0.0016439062785621177,0
2024-08-27,abnormal_level,-0.002975408330337347,0
2024-08-27,new_holder_breadth,0.001530039004168734,0
2024-08-27,consensus,0.0035301322026808743,0
2024-08-27,fragility_unconditional,-0.0019164043742540462,0
2024-08-28,sticky_quality,-0.0004201140369359212,0
2024-08-28,double_down_specific,0.002418163515558185,0
2024-08-28,abnormal_adoption,0.0,0
2024-08-28,ccp,0.0013178221813422834,0
2024-08-28,fragility_stress,0.0,0
2024-08-28,fragility_reversal,-0.005885163781264614,0
2024-08-28,sticky_raw,-0.001525585470152391,0
2024-08-28,sticky_specificity,-0.0006338863929134486,0
2024-08-28,double_down_all,0.0015516708094266058,0
2024-08-28,abnormal_level,-0.0017299415448323347,0
2024-08-28,new_holder_breadth,-0.001210699272218682,0
2024-08-28,consensus,0.0008025901689978775,0
2024-08-28,fragility_unconditional,-0.007551330844012532,0
2024-08-29,sticky_quality,-0.002032594820978608,0
