period,h,model,coverage,r2,r2_wins,ic,hit
2014-12-31,30,revealed_scaled,0.08397876634681409,-0.8847942766708103,-0.7772584885155873,0.17473370334626528,0.5738798856053384
2014-12-31,45,revealed,0.7647951022275473,0.31042609221400597,0.32142167995392124,0.5562445642006049,0.7299912049252418
2014-12-31,45,revealed_scaled,0.7647951022275473,0.2520134702864548,0.2590040576326056,0.5562445642006049,0.7299912049252418
2014-12-31,60,revealed,0.9781392441264871,0.7280895233401145,0.7000157092650818,0.8589545362074258,0.8678915135608049
2014-12-31,60,revealed_scaled,0.9781392441264871,0.7254482254834209,0.6973425115259001,0.8589545362074258,0.8678915135608049
2015-03-31,15,revealed,0.022402727933909454,0.005487468429135833,0.009893196467642529,0.049548571173478266,0.5146750524109015
2015-03-31,15,revealed_scaled,0.022402727933909454,-0.06817745420825694,-0.028975106518176474,0.049548571173478266,0.5146750524109015
2015-03-31,30,revealed,0.10756379467604096,0.04846835900218471,0.06679950911681465,0.22479154897957948,0.5962962962962963
2015-03-31,30,revealed_scaled,0.10756379467604096,-0.8526316866803489,-1.0316449703338213,0.22479154897957948,0.5962962962962963
2015-03-31,45,revealed,0.9591894554912349,0.6194687610061479,0.8550214412045669,0.9090589802083535,0.8946015424164524
2015-03-31,45,revealed_scaled,0.9591894554912349,0.617750598890659,0.851349462510839,0.9090589802083535,0.8946015424164524
2015-03-31,60,revealed,0.9716263239242515,0.6234798646595028,0.8639538961212269,0.9182716443491796,0.9041095890410958
2015-03-31,60,revealed_scaled,0.9716263239242515,0.6221554802356581,0.8613968058139414,0.9182716443491796,0.9041095890410958
2015-06-30,15,revealed,0.024963061969583,0.034581228323459445,0.004271054718718914,0.05179747665826302,0.5164473684210527
2015-06-30,15,revealed_scaled,0.024963061969583,-0.37458483828115585,-0.04367026233925331,0.05179747665826302,0.5164473684210527
2015-06-30,30,revealed,0.10519380695985593,0.050118754987886205,0.02523620707468921,0.09739151863413403,0.5401588702559577
2015-06-30,30,revealed_scaled,0.10519380695985593,-1.399255284790275,-0.7217959281089552,0.09739151863413403,0.5401588702559577
2015-06-30,45,revealed,0.9604992498156703,0.7697304136836306,0.8582648905404524,0.9199329217563824,0.8952299829642248
2015-06-30,45,revealed_scaled,0.9604992498156703,0.7604062739997727,0.8483261879118887,0.9199329217563824,0.8952299829642248
2015-06-30,60,revealed,0.9741024949768461,0.8694672077080454,0.8985346336738711,0.9300537699670416,0.8978723404255319
2015-06-30,60,revealed_scaled,0.9741024949768461,0.8656149481982837,0.8940179329349097,0.9300537699670416,0.8978723404255319
2015-09-30,15,revealed,0.01842928268598288,0.004535117543074008,0.005489866968317991,0.13701347126196584,0.5478887744593203
2015-09-30,15,revealed_scaled,0.01842928268598288,-0.04599697772515454,-0.017744811000793836,0.13701347126196584,0.5478887744593203
2015-09-30,30,revealed,0.09448199722307415,0.0540154480493833,0.044058038370924035,0.17854487704250258,0.5704035874439461
2015-09-30,30,revealed_scaled,0.09448199722307415,-0.6579291348655052,-0.3544376787509862,0.17854487704250258,0.5704035874439461
2015-09-30,45,revealed,0.6194303885992701,0.21264897551879736,0.12641428282487066,0.43635981680184055,0.6141078838174274
2015-09-30,45,revealed_scaled,0.6194303885992701,0.031442002459717955,-0.1533402475908352,0.43635981680184055,0.6141078838174274
2015-09-30,60,revealed,0.9646030553962026,0.5104697368238222,0.339648794105064,0.6660134490771678,0.7025683512841756
2015-09-30,60,revealed_scaled,0.9646030553962026,0.4986104944583577,0.3240306927034349,0.6660134490771678,0.7025683512841756
2015-12-31,15,revealed,0.030776038919131686,4.4003576836759706e-05,0.009191671673144386,0.018917588486798295,0.4792099792099792
2015-12-31,15,revealed_scaled,0.030776038919131686,-0.08110447407327159,-0.026159344621457192,0.018917588486798295,0.4792099792099792
2015-12-31,30,revealed,0.10604864460488336,0.032776421662171096,0.05501839829170929,0.1615716542774079,0.5637823371989296
2015-12-31,30,revealed_scaled,0.10604864460488336,-0.3742391540831105,-0.4274068787440659,0.1615716542774079,0.5637823371989296
2015-12-31,45,revealed,0.6406493289699804,0.6588246585735245,0.3962496829521618,0.571766872366912,0.7181372549019608
2015-12-31,45,revealed_scaled,0.6406493289699804,0.5321710198256082,0.31327598700504344,0.571766872366912,0.7181372549019608
2015-12-31,60,revealed,0.966922524194199,0.9170356429924995,0.7667344546110405,0.8642955667056402,0.8414634146341463
2015-12-31,60,revealed_scaled,0.966922524194199,0.9153114532491201,0.7640707219964027,0.8642955667056402,0.8414634146341463
2016-03-31,15,revealed,0.02399450310471725,0.0018542881667908961,0.0052068463205569016,0.08248486062496621,0.5353339787028074
2016-03-31,15,revealed_scaled,0.02399450310471725,-0.1491852339955808,-0.02974607831094045,0.08248486062496621,0.5353339787028074
2016-03-31,30,revealed,0.10367140983539143,0.28347944105843703,0.053396633685488304,0.1829678860338736,0.5649183147033534
2016-03-31,30,revealed_scaled,0.10367140983539143,-5.575173300308689,-0.761466619606717,0.1829678860338736,0.5649183147033534
2016-03-31,45,revealed,0.7656362189399523,0.6820295953912167,0.358215387677118,0.5509061425330353,0.7285714285714285
2016-03-31,45,revealed_scaled,0.7656362189399523,0.6223366378740348,0.336617976480063,0.5509061425330353,0.7285714285714285
2016-03-31,60,revealed,0.9680203248837793,0.8598558688063178,0.7611206932474293,0.8787327716936756,0.8816101026045777
2016-03-31,60,revealed_scaled,0.9680203248837793,0.8547639128532729,0.7538879614706993,0.8787327716936756,0.8816101026045777
2016-06-30,15,revealed,0.039736952173210056,0.007509434724083275,0.01217565442773716,0.17409721451582005,0.5754290876242095
2016-06-30,15,revealed_scaled,0.039736952173210056,-0.09052555362394821,-0.014767492912312274,0.17409721451582005,0.5754290876242095
2016-06-30,30,revealed,0.12060020103432648,0.025851732458490817,0.0298813645986995,0.13717146038108713,0.5452240067624683
2016-06-30,30,revealed_scaled,0.12060020103432648,-0.7097007596634548,-0.9318256830213842,0.13717146038108713,0.5452240067624683
2016-06-30,45,revealed,0.8054305339595974,0.5589111347766098,0.587520895690572,0.7306835384983807,0.7916666666666666
2016-06-30,45,revealed_scaled,0.8054305339595974,0.539460390777323,0.5464245181921468,0.7306835384983807,0.7916666666666666
2016-06-30,60,revealed,0.9862464066720933,0.9176658661609282,0.9108724766709443,0.9616986262883985,0.9536527886881383
2016-06-30,60,revealed_scaled,0.9862464066720933,0.9159865497600682,0.9096963157791973,0.9616986262883985,0.9536527886881383
2016-09-30,15,revealed,0.031221350069632777,0.011557773198341503,0.007352877696192417,0.07405224008197733,0.5353711790393013
2016-09-30,15,revealed_scaled,0.031221350069632777,0.008434740524752904,0.011033870780962851,0.07405224008197733,0.5353711790393013
2016-09-30,30,revealed,0.15636981400104644,0.04302432758938479,0.039978883044235025,0.14251794113961477,0.5502861815208504
2016-09-30,30,revealed_scaled,0.15636981400104644,-0.1057545499229664,-0.5343239652201246,0.14251794113961477,0.5502861815208504
2016-09-30,45,revealed,0.9326556057265383,0.7933318209116382,0.7340553453139044,0.8520439545488673,0.7912172573189522
2016-09-30,45,revealed_scaled,0.9326556057265383,0.7830044550352563,0.7142546250733106,0.8520439545488673,0.7912172573189522
2016-09-30,60,revealed,0.9694271203538938,0.8611395766996036,0.7686735552468793,0.8871198142155391,0.807367613200307
2016-09-30,60,revealed_scaled,0.9694271203538938,0.8566688551612693,0.7597531475682933,0.8871198142155391,0.807367613200307
2016-12-31,15,revealed,0.027613752433566615,0.0061432703690987855,0.006805151946336796,0.13838747051930253,0.5757299270072993
2016-12-31,15,revealed_scaled,0.027613752433566615,-0.003571057371619668,0.022865907772905092,0.13838747051930253,0.5757299270072993
2016-12-31,30,revealed,0.10343495397354725,0.036103676428689835,0.04276767081576427,0.17000949295842224,0.5696619950535862
2016-12-31,30,revealed_scaled,0.10343495397354725,-0.10245934117877109,-0.19042988919553938,0.17000949295842224,0.5696619950535862
2016-12-31,45,revealed,0.846841031506431,0.6114031297827698,0.4133864722530516,0.6076072573961738,0.6361556064073226
2016-12-31,45,revealed_scaled,0.846841031506431,0.5752572676849417,0.3595925873889434,0.6076072573961738,0.6361556064073226
2016-12-31,60,revealed,0.8680268130394403,0.6228290629131433,0.43081489762958713,0.6158841345198831,0.6290936785986291
2016-12-31,60,revealed_scaled,0.8680268130394403,0.5956279002355873,0.39393769424787584,0.6158841345198831,0.6290936785986291
2017-03-31,15,revealed,0.02222611631774754,0.0016939968367608582,0.003128335629287826,0.07948499348375239,0.5323741007194245
2017-03-31,15,revealed_scaled,0.02222611631774754,-0.13819849722346667,-0.06364272091891165,0.07948499348375239,0.5323741007194245
2017-03-31,30,revealed,0.09262377293492566,0.035324169354722934,0.045374037314242055,0.17672778172005787,0.5596774193548387
2017-03-31,30,revealed_scaled,0.09262377293492566,-0.5341153662834324,-0.7278389327898331,0.17672778172005787,0.5596774193548387
2017-03-31,45,revealed,0.9601613273542088,0.903727818643722,0.7815264909052217,0.8763334253886583,0.8818249813014211
2017-03-31,45,revealed_scaled,0.9601613273542088,0.9023611355617469,0.7806200587353217,0.8763334253886583,0.8818249813014211
2017-03-31,60,revealed,0.9713956913782591,0.909393239705354,0.7955153648414628,0.8915105276069326,0.8969380134428678
2017-03-31,60,revealed_scaled,0.9713956913782591,0.9088152690577731,0.795492659360465,0.8915105276069326,0.8969380134428678
2017-06-30,15,revealed,0.037806579932472696,0.007462863351633486,0.01410354394346891,0.1167153192959558,0.5548986486486487
2017-06-30,15,revealed_scaled,0.037806579932472696,-0.057569053162276784,-0.00986347714743796,0.1167153192959558,0.5548986486486487
2017-06-30,30,revealed,0.11337714311486427,0.047698554318954645,0.07868657548699942,0.25426940066121145,0.5946582875098193
2017-06-30,30,revealed_scaled,0.11337714311486427,-0.4102942126899922,-0.7668575758329004,0.25426940066121145,0.5946582875098193
2017-06-30,45,revealed,0.9530496734019478,0.66477154495306,0.8590778748694958,0.9221544492359238,0.906754772393539
2017-06-30,45,revealed_scaled,0.9530496734019478,0.6569258142809146,0.8509683017512556,0.9221544492359238,0.906754772393539
2017-06-30,60,revealed,0.9844974970888889,0.9770175006897023,0.9482275991910825,0.9547594206168946,0.936356986100951
2017-06-30,60,revealed_scaled,0.9844974970888889,0.976425783096354,0.9471123363041558,0.9547594206168946,0.936356986100951
2017-09-30,15,revealed,0.022085285125982033,0.0067037655968371634,0.004720599581877205,0.09029135560288672,0.5565862708719852
2017-09-30,15,revealed_scaled,0.022085285125982033,-0.02379142521807065,-0.013714812482151117,0.09029135560288672,0.5565862708719852
2017-09-30,30,revealed,0.1115698240907506,0.22484085316998814,0.07461306868974149,0.2305070058136948,0.6006120887528692
2017-09-30,30,revealed_scaled,0.1115698240907506,-5.305754960246649,-0.298865101396216,0.2305070058136948,0.6006120887528692
2017-09-30,45,revealed,0.9536083794926629,0.9612681129571434,0.9015298115183539,0.9341712192494922,0.9129193433261956
2017-09-30,45,revealed_scaled,0.9536083794926629,0.9592757680426172,0.8992931895819897,0.9341712192494922,0.9129193433261956
2017-09-30,60,revealed,0.9721291586164331,0.9648522340675943,0.906044046862085,0.9435286152950065,0.9180327868852459
2017-09-30,60,revealed_scaled,0.9721291586164331,0.9637434015298533,0.9045893321415553,0.9435286152950065,0.9180327868852459
2017-12-31,15,revealed,0.013341810718523035,0.0029778785685723452,0.00492366767877539,0.11742733796777369,0.597948717948718
2017-12-31,15,revealed_scaled,0.013341810718523035,-0.027044044170657866,0.022500266869369012,0.11742733796777369,0.597948717948718
2017-12-31,30,revealed,0.09192816820209837,0.022376294950837816,0.028511085746096843,0.130539345925885,0.5712037765538945
2017-12-31,30,revealed_scaled,0.09192816820209837,-0.5831759180426985,-0.2513117182862563,0.130539345925885,0.5712037765538945
2017-12-31,45,revealed,0.9592389752373411,0.9115991688300099,0.8794015456143748,0.897870033110866,0.9157223796033994
2017-12-31,45,revealed_scaled,0.9592389752373411,0.9102837008917457,0.8790293431990819,0.897870033110866,0.9157223796033994
2017-12-31,60,revealed,0.9792222906854195,0.9359707988969944,0.9150581040267102,0.9295581296839263,0.9335689045936396
2017-12-31,60,revealed_scaled,0.9792222906854195,0.9352636548855524,0.9146053268475657,0.9295581296839263,0.9335689045936396
2018-03-31,15,revealed,0.024374437291093703,0.005658770777940192,0.008521017794818841,0.13121621796729424,0.5741811175337187
2018-03-31,15,revealed_scaled,0.024374437291093703,-0.026722895179711825,-0.017534668701278067,0.13121621796729424,0.5741811175337187
2018-03-31,30,revealed,0.09360433467919421,0.03215038935952508,0.05850329194070214,0.1728823058605053,0.5544401544401545
2018-03-31,30,revealed_scaled,0.09360433467919421,-0.6219218873424668,-0.699673336870593,0.1728823058605053,0.5544401544401545
2018-03-31,45,revealed,0.9746305565614485,0.6884933236107937,0.8344389662991214,0.9351370715085715,0.9283228949199722
2018-03-31,45,revealed_scaled,0.9746305565614485,0.6871693411378641,0.8319427817282721,0.9351370715085715,0.9283228949199722
2018-03-31,60,revealed,0.9867087925154191,0.6976365080223021,0.8433615129382854,0.9406814905947704,0.9326388888888889
2018-03-31,60,revealed_scaled,0.9867087925154191,0.6970526817963782,0.8424000800990141,0.9406814905947704,0.9326388888888889
2018-06-30,15,revealed,0.030493248453881024,-0.005411607887836345,-0.005629669996327413,0.02701510720026882,0.523671497584541
2018-06-30,15,revealed_scaled,0.030493248453881024,-0.08092160866651543,-0.061490315443012866,0.02701510720026882,0.523671497584541
2018-06-30,30,revealed,0.10115555654220842,0.023370591531861162,0.020952139539582637,0.09356514723223927,0.5451183431952663
2018-06-30,30,revealed_scaled,0.10115555654220842,-0.06755327695331292,-0.03211416385879606,0.09356514723223927,0.5451183431952663
2018-06-30,45,revealed,0.9643096329858307,0.9892214274249123,0.9897819753879923,0.9863008302539698,0.9836734693877551
2018-06-30,45,revealed_scaled,0.9643096329858307,0.9865309755016968,0.9868049262064924,0.9863008302539698,0.9836734693877551
2018-06-30,60,revealed,0.9867599389681107,0.9913212458614424,0.9923263624000055,0.9909752087264528,0.9877717391304348
2018-06-30,60,revealed_scaled,0.9867599389681107,0.9903770177857414,0.9912987288503379,0.9909752087264528,0.9877717391304348
2018-09-30,15,revealed,0.02416973798124329,0.005184130886307203,0.004663461233145982,0.07276834466046414,0.525438596491228
2018-09-30,15,revealed_scaled,0.02416973798124329,-0.0007298063122704868,0.01188036763237954,0.07276834466046414,0.525438596491228
2018-09-30,30,revealed,0.08164997675519366,0.0024437446101334137,-0.0005198379032789191,0.07217553230835505,0.5112400290065264
2018-09-30,30,revealed_scaled,0.08164997675519366,-0.2437014547091536,-0.13518511932049182,0.07217553230835505,0.5112400290065264
2018-09-30,45,revealed,0.797151054385417,0.09249752046696635,0.031829091169905066,0.36403849896509827,0.570580474934037
2018-09-30,45,revealed_scaled,0.797151054385417,0.051783265654222754,-0.005977479904478056,0.36403849896509827,0.570580474934037
2018-09-30,60,revealed,0.8119085601549029,0.024632859110574445,-0.04140215223295529,0.28275709607866883,0.5151315789473684
2018-09-30,60,revealed_scaled,0.8119085601549029,-0.030276925976593816,-0.0944490914995686,0.28275709607866883,0.5151315789473684
2018-12-31,15,revealed,0.019294423721244798,0.010386527660910194,0.0031685752459379435,0.0802780250688507,0.54
2018-12-31,15,revealed_scaled,0.019294423721244798,-0.16527688664557205,-0.028928216413624863,0.0802780250688507,0.54
2018-12-31,30,revealed,0.10877092080860606,0.08359881528513424,0.05494890423227139,0.21021102659043459,0.5815068493150685
2018-12-31,30,revealed_scaled,0.10877092080860606,-0.6131911954392819,-0.16683307306637452,0.21021102659043459,0.5815068493150685
2018-12-31,45,revealed,0.948936826593468,0.8148056967370121,0.7883871062267873,0.8352288233824218,0.8619592875318066
2018-12-31,45,revealed_scaled,0.948936826593468,0.8054168137423632,0.7834516048129214,0.8352288233824218,0.8619592875318066
2018-12-31,60,revealed,0.9795255050581176,0.9269263396722125,0.8963621024662193,0.8915721463563651,0.8983481575603558
2018-12-31,60,revealed_scaled,0.9795255050581176,0.9271648577758056,0.8975241203752617,0.8915721463563651,0.8983481575603558
