filer_id,cik,name,n_q,ann_excess,te,ir,ir_1st,ir_2nd,med_aum,act_share,turnover,n_pos
CIK0001797678,1797678,,19,-0.041020381616792397,0.07890291586921849,-0.5198842294211772,,-0.5198842294211772,925682238.0,0.8601060956338334,0.17169000344636554,312.57894736842104
CIK0001800641,1800641,,19,0.07827928207864046,0.10259733029809862,0.762975818665773,,0.762975818665773,388321539.0,0.9658429306650926,0.615197976225069,31.789473684210527
CIK0001806752,1806752,,19,-0.017610785379469175,0.03930083476738011,-0.44810206914968664,,-0.44810206914968664,199123000.0,0.8996586551699968,0.07698293110481813,65.78947368421052
CIK0001844250,1844250,,18,-0.0005076728866073685,0.0532161601584298,-0.009539825592017466,,-0.009539825592017466,166056108.0,0.8858744369420865,0.08245587491964969,117.5
CIK0001849561,1849561,,17,-0.028097622924737515,0.11033171252362671,-0.25466497602138904,,-0.25466497602138904,335279298.0,0.8189546279759093,0.12671580885321193,215.0
CIK0001868537,1868537,,13,-0.06347887244999907,0.0710412600251488,-0.893549360269515,,-0.893549360269515,6423229002.0,0.9871408496183177,0.11896954208778499,26.384615384615383
CIK0001870761,1870761,,19,-0.05001132690486099,0.07169919090567727,-0.6975159171497146,,-0.6975159171497146,380489827.0,0.8639872738972754,0.06068058557625888,440.10526315789474
CIK0001876496,1876496,,19,-0.019637423971368927,0.025805946629486202,-0.7609650694777856,,-0.7609650694777856,4900573000.0,0.8808940501907936,0.11416416455294767,102.26315789473684
CIK0001877728,1877728,,19,-0.049668367177729204,0.07777124022018209,-0.6386469733005837,,-0.6386469733005837,320611802.0,0.8432348914979462,0.26347827183199557,355.2631578947368
CIK0001877822,1877822,,19,-0.036606299296777264,0.07293623895095606,-0.5018945290061962,,-0.5018945290061962,377918000.0,0.9566360688358617,0.04745934450053467,55.68421052631579
CIK0001877829,1877829,,19,-0.027542731513087955,0.056212349404791626,-0.48997652301933886,,-0.48997652301933886,161071000.0,0.9094311104246131,0.0887454372837455,103.42105263157895
CIK0001877963,1877963,,14,-0.10657786809836048,0.07654547275147991,-1.3923471142650332,,-1.3923471142650332,474758341.5,0.9991753586464289,0.24276669128109085,14.357142857142858
CIK0001879757,1879757,,19,-0.039853072318206784,0.06215057034098037,-0.6412342171322972,,-0.6412342171322972,204681783.0,0.859999516483214,0.16313565070648595,1276.3157894736842
CIK0001890748,1890748,,19,0.007656925716466883,0.04848584556608307,0.15792084528494296,,0.15792084528494296,211724210.0,0.9008779636097242,0.1414835637918376,94.15789473684211
CIK0000200406,200406,,18,-0.08526183468309514,0.2295670197079143,-0.3714028033766949,,-0.3714028033766949,396060792.0,0.9998956528760267,0.23740956550317957,21.555555555555557
CIK0001093219,1093219,,18,-0.09746792112592696,0.08418127478200556,-1.1578337507481637,,-1.1578337507481637,311284410.0,0.9925776241601846,0.2538500962322654,125.72222222222223
CIK0001278641,1278641,,17,-0.08195876830132948,0.1251611296583881,-0.6548260512166691,,-0.6548260512166691,205077000.0,0.9771162260929915,0.0630082858219509,54.23529411764706
CIK0001535058,1535058,,18,-0.13487243889778697,0.16146950862331447,-0.8352811626543977,,-0.8352811626543977,177140134.0,0.9977343770145433,0.23620722297967323,62.333333333333336
CIK0001568939,1568939,,18,-0.014740961022523646,0.1639906683149467,-0.08988902340487823,,-0.08988902340487823,1047423500.0,0.9866286279836746,0.3534599566006905,104.55555555555556
CIK0001660531,1660531,,14,0.4353181405518277,0.1735875221736039,2.507773226415738,,2.507773226415738,407318685.5,0.9617297045059839,0.5954102680337374,20.642857142857142
